employee_id,first_name,last_name,email,phone,hire_date,termination_date,store_id,job_title
4923,Diya,Rao,diya.rao@yahoo.in,+91-8790190458,2018-11-21,,1055,Sales Associate
4924,Vivaan,Iyer,vivaan.iyer@gmail.com,+91-8824265406,2019-12-19,,3979,Customer Support
4925,Rudra,Patel,rudra.patel@yahoo.in,+91-9218244294,2025-04-17,,5634,Assistant Manager
4926,Aarav,Gupta,aarav.gupta@outlook.com,+91-8655224883,2023-03-02,,9716,Visual Merchandiser
4927,Ananya,Khan,ananya.khan@yahoo.in,+91-7917314258,2018-08-16,,6585,Inventory Executive
4928,Sai,Verma,sai.verma@croma.in,+91-8692628024,2023-01-24,,9657,Sales Associate
4929,Ira,Ghosh,ira.ghosh@gmail.com,+91-9550341870,2024-06-10,,9581,Assistant Manager
4930,Ira,Nair,ira.nair@yahoo.in,+91-8893279178,2022-07-16,,115,Cashier
4931,Sai,Reddy,sai.reddy@croma.in,+91-7817638689,2025-04-21,,903,Visual Merchandiser
4932,Sai,Gupta,sai.gupta@outlook.com,+91-8284373393,2022-03-21,,9642,Assistant Manager
4933,Ishaan,Gupta,ishaan.gupta@outlook.com,+91-7262355967,2021-03-22,,8702,Inventory Executive
4934,Myra,Khan,myra.khan@gmail.com,+91-8093966063,2023-09-04,,2862,Assistant Manager
4935,Arjun,Mehta,arjun.mehta@croma.in,+91-8154164865,2022-12-02,,930,Visual Merchandiser
4936,Diya,Reddy,diya.reddy@yahoo.in,+91-8581197085,2025-05-20,,11259,Visual Merchandiser
4937,Ishaan,Sharma,ishaan.sharma@gmail.com,+91-8705076848,2018-03-26,,8256,Inventory Executive
4938,Rudra,Iyer,rudra.iyer@croma.in,+91-8693711564,2023-11-21,,1170,Customer Support
4939,Aadhya,Nair,aadhya.nair@gmail.com,+91-7619854706,2018-08-05,,1041,Assistant Manager
4940,Vihaan,Singh,vihaan.singh@croma.in,+91-8722052267,2021-11-27,,2186,Inventory Executive
4941,Ishaan,Gupta,ishaan.gupta@croma.in,+91-7678131620,2024-05-03,,4143,Customer Support
4942,Rudra,Chopra,rudra.chopra@outlook.com,+91-6458285104,2019-11-03,,8771,Store Manager
4943,Pari,Bose,pari.bose@gmail.com,+91-9605063156,2023-12-31,,465,Cashier
4944,Ananya,Yadav,ananya.yadav@outlook.com,+91-9547311176,2025-06-16,,6787,Customer Support
4945,Shaurya,Kulkarni,shaurya.kulkarni@gmail.com,+91-8880429935,2018-09-26,,11462,Assistant Manager
4946,Aadhya,Sharma,aadhya.sharma@gmail.com,+91-8958642303,2025-04-27,,761,Store Manager
4947,Vihaan,Sharma,vihaan.sharma@outlook.com,+91-9548406755,2025-05-07,,11010,Inventory Executive
4948,Shaurya,Mehta,shaurya.mehta@croma.in,+91-9953590423,2021-09-11,,10729,Store Manager
4949,Shaurya,Verma,shaurya.verma@outlook.com,+91-7703706562,2021-02-01,,10303,Cashier
4950,Aadhya,Reddy,aadhya.reddy@croma.in,+91-7572730463,2021-11-06,,3500,Visual Merchandiser
4951,Arjun,Mishra,arjun.mishra@gmail.com,+91-8988603088,2020-03-23,,5949,Sales Associate
4952,Aisha,Gupta,aisha.gupta@outlook.com,+91-6031093623,2023-04-29,2023-10-13,215,Customer Support
4953,Pari,Ghosh,pari.ghosh@outlook.com,+91-6228215466,2024-02-17,,3189,Assistant Manager
4954,Sara,Reddy,sara.reddy@outlook.com,+91-6776887164,2025-08-27,,10923,Visual Merchandiser
4955,Vivaan,Khan,vivaan.khan@croma.in,+91-7034447450,2023-10-13,,4204,Visual Merchandiser
4956,Kiara,Sharma,kiara.sharma@outlook.com,+91-8401531929,2020-06-07,2020-08-12,8403,Customer Support
4957,Aisha,Gupta,aisha.gupta@gmail.com,+91-6562212409,2021-12-13,,2195,Inventory Executive
4958,Shaurya,Das,shaurya.das@croma.in,+91-6025702100,2019-08-31,,2945,Inventory Executive
4959,Krishna,Shetty,krishna.shetty@outlook.com,+91-9158255934,2023-10-30,,5426,Inventory Executive
4960,Ira,Chopra,ira.chopra@outlook.com,+91-6233555841,2022-04-27,,2216,Sales Associate
4961,Vivaan,Patel,vivaan.patel@croma.in,+91-7059326574,2025-03-10,,8479,Visual Merchandiser
4962,Shaurya,Reddy,shaurya.reddy@croma.in,+91-8899856753,2022-03-18,,932,Visual Merchandiser
4963,Rudra,Reddy,rudra.reddy@gmail.com,+91-6454540907,2023-09-25,,6789,Customer Support
4964,Vihaan,Gupta,vihaan.gupta@croma.in,+91-6543112817,2019-07-10,,8132,Visual Merchandiser
4965,Myra,Khan,myra.khan@croma.in,+91-6107921850,2023-11-27,,7912,Assistant Manager
4966,Pari,Iyer,pari.iyer@croma.in,+91-7850861410,2022-04-29,2024-10-12,147,Customer Support
4967,Krishna,Verma,krishna.verma@yahoo.in,+91-7442374016,2024-12-05,,5257,Customer Support
4968,Aditya,Khan,aditya.khan@outlook.com,+91-6044684427,2019-05-30,,540,Customer Support
4969,Ishaan,Mishra,ishaan.mishra@yahoo.in,+91-6904857220,2023-04-27,,2567,Store Manager
4970,Kiara,Shetty,kiara.shetty@gmail.com,+91-7186967986,2025-06-16,,6948,Inventory Executive
4971,Aisha,Verma,aisha.verma@gmail.com,+91-6907061159,2023-02-07,,8863,Assistant Manager
4972,Ananya,Khan,ananya.khan@yahoo.in,+91-6378981848,2024-05-18,,11210,Store Manager
4973,Aarav,Bose,aarav.bose@gmail.com,+91-7871697102,2018-11-07,,9101,Store Manager
4974,Pari,Singh,pari.singh@gmail.com,+91-7632064573,2023-11-21,,2585,Cashier
4975,Arjun,Gowda,arjun.gowda@yahoo.in,+91-7502767333,2021-01-11,,166,Customer Support
4976,Aditya,Chopra,aditya.chopra@yahoo.in,+91-9079530613,2018-01-26,,745,Assistant Manager
4977,Sai,Mishra,sai.mishra@croma.in,+91-7868879162,2018-04-02,2018-09-21,10034,Store Manager
4978,Sai,Nair,sai.nair@yahoo.in,+91-9284204598,2024-02-11,,8299,Inventory Executive
4979,Ishaan,Kulkarni,ishaan.kulkarni@croma.in,+91-6803322005,2018-02-03,,8482,Visual Merchandiser
4980,Aarav,Gowda,aarav.gowda@yahoo.in,+91-9923446299,2024-03-27,,11639,Visual Merchandiser
4981,Shaurya,Reddy,shaurya.reddy@gmail.com,+91-9204391148,2025-05-08,,6063,Visual Merchandiser
4982,Anika,Reddy,anika.reddy@croma.in,+91-9063025230,2024-12-26,,7691,Cashier
4983,Aisha,Singh,aisha.singh@yahoo.in,+91-9888177590,2019-11-29,,8078,Sales Associate
4984,Sara,Bose,sara.bose@outlook.com,+91-9060773886,2022-06-14,,5270,Assistant Manager
4985,Ishaan,Sharma,ishaan.sharma@yahoo.in,+91-6671937943,2021-05-09,,10640,Cashier
4986,Sara,Sharma,sara.sharma@yahoo.in,+91-7320270185,2019-01-16,,1290,Inventory Executive
4987,Sara,Mehta,sara.mehta@yahoo.in,+91-7298501050,2021-01-04,2024-02-13,9137,Customer Support
4988,Krishna,Verma,krishna.verma@outlook.com,+91-6786047514,2022-08-04,,11461,Cashier
4989,Vihaan,Rao,vihaan.rao@croma.in,+91-9444492242,2020-07-07,,2010,Assistant Manager
4990,Vihaan,Chopra,vihaan.chopra@outlook.com,+91-8044818906,2024-09-03,,11753,Store Manager
4991,Aditya,Reddy,aditya.reddy@outlook.com,+91-8088940472,2019-10-30,,5295,Assistant Manager
4992,Vihaan,Gowda,vihaan.gowda@yahoo.in,+91-6438086498,2018-09-24,,1769,Store Manager
4993,Aarav,Das,aarav.das@yahoo.in,+91-7478499480,2021-09-19,,249,Sales Associate
4994,Vihaan,Das,vihaan.das@croma.in,+91-9313826532,2019-08-17,,8175,Assistant Manager
4995,Diya,Chopra,diya.chopra@croma.in,+91-6624096679,2022-02-05,,6828,Inventory Executive
4996,Anika,Chopra,anika.chopra@yahoo.in,+91-6139845348,2025-01-25,,624,Store Manager
4997,Vihaan,Nair,vihaan.nair@yahoo.in,+91-9462390530,2020-09-22,,4120,Cashier
4998,Krishna,Ghosh,krishna.ghosh@yahoo.in,+91-9338431086,2024-09-30,2025-05-06,2629,Cashier
4999,Pari,Yadav,pari.yadav@outlook.com,+91-7846597149,2018-01-14,,7073,Assistant Manager
5000,Aarav,Gupta,aarav.gupta@yahoo.in,+91-9324063253,2019-03-27,,4425,Inventory Executive
5001,Kiara,Mishra,kiara.mishra@croma.in,+91-7087280411,2020-02-17,,3300,Cashier
5002,Diya,Reddy,diya.reddy@outlook.com,+91-6324100240,2020-09-02,,4349,Inventory Executive
5003,Kiara,Mehta,kiara.mehta@yahoo.in,+91-9834115039,2018-02-05,,815,Inventory Executive
5004,Ira,Nair,ira.nair@croma.in,+91-9078384197,2023-08-18,,7635,Visual Merchandiser
5005,Arjun,Chopra,arjun.chopra@croma.in,+91-7281575462,2021-12-22,,2382,Inventory Executive
5006,Diya,Verma,diya.verma@outlook.com,+91-8307795294,2021-08-27,,2212,Store Manager
5007,Diya,Shetty,diya.shetty@yahoo.in,+91-6756774603,2024-01-29,,2872,Assistant Manager
5008,Kiara,Rao,kiara.rao@croma.in,+91-7507213046,2019-06-05,,1284,Cashier
5009,Sara,Chopra,sara.chopra@outlook.com,+91-9428719213,2022-11-29,,2330,Store Manager
5010,Rudra,Ghosh,rudra.ghosh@croma.in,+91-7327507549,2023-12-03,2025-02-17,11815,Customer Support
5011,Krishna,Singh,krishna.singh@outlook.com,+91-6688792322,2025-02-26,,11455,Store Manager
5012,Ira,Gowda,ira.gowda@outlook.com,+91-8128956653,2020-01-21,,1851,Visual Merchandiser
5013,Aadhya,Das,aadhya.das@croma.in,+91-7233550712,2023-07-08,,639,Cashier
5014,Kiara,Singh,kiara.singh@yahoo.in,+91-9296669635,2021-10-05,,11113,Assistant Manager
5015,Pari,Sharma,pari.sharma@gmail.com,+91-9337154528,2025-07-16,,8435,Inventory Executive
5016,Aisha,Verma,aisha.verma@yahoo.in,+91-7010049151,2021-01-28,,7663,Sales Associate
5017,Rudra,Ghosh,rudra.ghosh@gmail.com,+91-8204525571,2019-10-09,,5850,Customer Support
5018,Kiara,Rao,kiara.rao@outlook.com,+91-9973510203,2020-10-30,,7161,Sales Associate
5019,Aisha,Bose,aisha.bose@outlook.com,+91-6479552542,2020-04-04,,10197,Visual Merchandiser
5020,Ira,Shetty,ira.shetty@gmail.com,+91-7792111360,2020-04-22,,8097,Assistant Manager
5021,Arjun,Ghosh,arjun.ghosh@croma.in,+91-9543595761,2018-06-06,,395,Sales Associate
5022,Ira,Das,ira.das@gmail.com,+91-9931231031,2018-11-18,,9621,Cashier
5023,Aisha,Gowda,aisha.gowda@gmail.com,+91-7908070905,2019-10-14,,368,Sales Associate
5024,Sai,Singh,sai.singh@gmail.com,+91-8367973736,2021-08-12,2022-11-12,3330,Assistant Manager
5025,Ananya,Ghosh,ananya.ghosh@outlook.com,+91-7913284637,2022-10-06,,851,Store Manager
5026,Rudra,Mehta,rudra.mehta@gmail.com,+91-7103313855,2019-06-01,,8154,Sales Associate
5027,Rudra,Mishra,rudra.mishra@yahoo.in,+91-6601982461,2019-04-16,,2726,Sales Associate
5028,Myra,Khan,myra.khan@gmail.com,+91-6844141281,2021-05-15,,11177,Sales Associate
5029,Aarav,Das,aarav.das@outlook.com,+91-6936538210,2023-08-08,,679,Assistant Manager
5030,Aisha,Gupta,aisha.gupta@outlook.com,+91-6960802283,2024-05-04,,11578,Customer Support
5031,Aisha,Ghosh,aisha.ghosh@gmail.com,+91-9358670261,2020-12-01,,11201,Assistant Manager
5032,Ira,Chopra,ira.chopra@outlook.com,+91-7733573387,2018-03-20,,2750,Assistant Manager
5033,Ishaan,Nair,ishaan.nair@outlook.com,+91-9789700579,2022-10-14,,10928,Inventory Executive
5034,Vihaan,Chopra,vihaan.chopra@outlook.com,+91-8428301024,2025-04-27,,8975,Inventory Executive
5035,Sara,Das,sara.das@croma.in,+91-7188976497,2022-10-28,,4507,Visual Merchandiser
5036,Krishna,Nair,krishna.nair@yahoo.in,+91-8927575805,2019-10-06,,7403,Assistant Manager
5037,Myra,Patel,myra.patel@outlook.com,+91-6495551894,2022-11-13,,9354,Inventory Executive
5038,Vivaan,Das,vivaan.das@gmail.com,+91-9040742140,2025-06-14,,169,Inventory Executive
5039,Pari,Chopra,pari.chopra@gmail.com,+91-6292430762,2022-10-01,2025-02-05,2125,Visual Merchandiser
5040,Arjun,Reddy,arjun.reddy@croma.in,+91-6195765544,2020-10-30,,3537,Inventory Executive
5041,Rudra,Gowda,rudra.gowda@outlook.com,+91-9220079165,2020-04-05,2024-10-20,10966,Inventory Executive
5042,Vivaan,Nair,vivaan.nair@gmail.com,+91-7405220701,2022-05-29,,11343,Customer Support
5043,Diya,Chopra,diya.chopra@croma.in,+91-7887581358,2020-12-03,,2837,Store Manager
5044,Kiara,Reddy,kiara.reddy@outlook.com,+91-7500549830,2020-03-15,,1615,Visual Merchandiser
5045,Aditya,Ghosh,aditya.ghosh@gmail.com,+91-8791379742,2021-03-09,,5317,Assistant Manager
5046,Arjun,Ghosh,arjun.ghosh@yahoo.in,+91-9455845311,2021-11-03,,11237,Store Manager
5047,Sai,Das,sai.das@yahoo.in,+91-9473396261,2025-04-16,,325,Inventory Executive
5048,Diya,Mishra,diya.mishra@yahoo.in,+91-8870903151,2018-05-21,,4678,Visual Merchandiser
5049,Sara,Mehta,sara.mehta@outlook.com,+91-9116370510,2025-08-01,,133,Customer Support
5050,Aadhya,Singh,aadhya.singh@yahoo.in,+91-9733013517,2021-12-15,,3636,Visual Merchandiser
5051,Aarav,Bose,aarav.bose@outlook.com,+91-7538832504,2021-06-12,,9448,Sales Associate
5052,Kiara,Sharma,kiara.sharma@yahoo.in,+91-7116731913,2021-07-23,,2722,Sales Associate
5053,Aisha,Das,aisha.das@croma.in,+91-8573565055,2024-05-29,,1906,Customer Support
5054,Aadhya,Gupta,aadhya.gupta@yahoo.in,+91-6602174937,2018-05-28,,9196,Store Manager
5055,Rudra,Shetty,rudra.shetty@outlook.com,+91-9014666064,2021-03-08,,4496,Sales Associate
5056,Vihaan,Nair,vihaan.nair@gmail.com,+91-9206445736,2025-03-02,2025-03-13,1745,Assistant Manager
5057,Ananya,Kulkarni,ananya.kulkarni@croma.in,+91-7369393844,2022-11-25,,4464,Assistant Manager
5058,Sara,Chopra,sara.chopra@yahoo.in,+91-9377010820,2024-04-05,,10415,Visual Merchandiser
5059,Sai,Khan,sai.khan@outlook.com,+91-8254849168,2024-09-09,,10799,Visual Merchandiser
5060,Aisha,Bose,aisha.bose@gmail.com,+91-7291949788,2021-04-29,,1807,Inventory Executive
5061,Kiara,Iyer,kiara.iyer@yahoo.in,+91-9487000408,2018-05-20,,10148,Store Manager
5062,Kiara,Khan,kiara.khan@yahoo.in,+91-7225866605,2024-02-06,,11314,Sales Associate
5063,Ananya,Gupta,ananya.gupta@outlook.com,+91-6429213824,2025-06-23,,7476,Customer Support
5064,Rudra,Das,rudra.das@outlook.com,+91-6821845765,2024-06-05,,6491,Store Manager
5065,Arjun,Chopra,arjun.chopra@outlook.com,+91-6617689876,2021-01-18,,4681,Inventory Executive
5066,Ananya,Chopra,ananya.chopra@yahoo.in,+91-9936565277,2024-10-26,,11515,Store Manager
5067,Aisha,Iyer,aisha.iyer@yahoo.in,+91-7282634515,2018-03-06,,1836,Visual Merchandiser
5068,Aadhya,Yadav,aadhya.yadav@yahoo.in,+91-6354519308,2020-10-18,,3801,Inventory Executive
5069,Vivaan,Bose,vivaan.bose@gmail.com,+91-9143968102,2019-05-18,,6868,Assistant Manager
5070,Rudra,Kulkarni,rudra.kulkarni@outlook.com,+91-8362252021,2019-04-30,,6127,Customer Support
5071,Myra,Gowda,myra.gowda@outlook.com,+91-9727574268,2018-02-24,,7484,Cashier
5072,Myra,Chopra,myra.chopra@outlook.com,+91-9269161579,2024-12-06,,2726,Visual Merchandiser
5073,Kiara,Nair,kiara.nair@yahoo.in,+91-9940246931,2020-05-09,2023-03-07,483,Store Manager
5074,Ananya,Gupta,ananya.gupta@croma.in,+91-7418032528,2019-10-22,,5354,Inventory Executive
5075,Ananya,Gowda,ananya.gowda@gmail.com,+91-8711027880,2023-12-30,,9196,Inventory Executive
5076,Arjun,Das,arjun.das@yahoo.in,+91-6352359308,2021-11-13,,4286,Sales Associate
5077,Diya,Bose,diya.bose@croma.in,+91-8473049590,2023-03-01,,6329,Inventory Executive
5078,Sai,Patel,sai.patel@croma.in,+91-8082291526,2025-03-12,,6887,Customer Support
5079,Ananya,Reddy,ananya.reddy@croma.in,+91-9601516656,2022-02-06,,9404,Customer Support
5080,Shaurya,Verma,shaurya.verma@yahoo.in,+91-6755954306,2022-05-19,,6995,Sales Associate
5081,Aarav,Bose,aarav.bose@yahoo.in,+91-7335000429,2021-05-23,,6229,Assistant Manager
5082,Ishaan,Patel,ishaan.patel@outlook.com,+91-8228180970,2024-06-08,,3561,Visual Merchandiser
5083,Aisha,Gupta,aisha.gupta@croma.in,+91-8707693789,2019-09-11,2021-09-28,7374,Customer Support
5084,Aditya,Rao,aditya.rao@outlook.com,+91-9039621334,2024-12-11,2024-12-20,9169,Inventory Executive
5085,Myra,Mehta,myra.mehta@croma.in,+91-8432208340,2021-09-15,,8764,Assistant Manager
5086,Ananya,Patel,ananya.patel@yahoo.in,+91-6763557207,2025-01-28,,4851,Sales Associate
5087,Myra,Ghosh,myra.ghosh@gmail.com,+91-8180489241,2019-06-20,,7369,Sales Associate
5088,Vihaan,Bose,vihaan.bose@croma.in,+91-9698310173,2024-11-16,,5777,Cashier
5089,Ishaan,Shetty,ishaan.shetty@croma.in,+91-6644148901,2022-10-17,,3862,Cashier
5090,Myra,Iyer,myra.iyer@croma.in,+91-7490851942,2020-01-31,,4423,Visual Merchandiser
5091,Shaurya,Singh,shaurya.singh@yahoo.in,+91-6361174134,2024-12-23,,7063,Store Manager
5092,Vivaan,Bose,vivaan.bose@yahoo.in,+91-7362265207,2023-03-08,,5354,Sales Associate
5093,Myra,Gowda,myra.gowda@yahoo.in,+91-9383931055,2022-12-23,,8697,Sales Associate
5094,Ananya,Chopra,ananya.chopra@outlook.com,+91-9309816789,2024-06-18,,497,Store Manager
5095,Kiara,Verma,kiara.verma@gmail.com,+91-9728280107,2018-02-06,,6410,Cashier
5096,Myra,Ghosh,myra.ghosh@outlook.com,+91-7469922429,2025-07-15,,10235,Assistant Manager
5097,Kiara,Mehta,kiara.mehta@outlook.com,+91-8994109086,2023-09-06,,10677,Visual Merchandiser
5098,Aisha,Reddy,aisha.reddy@yahoo.in,+91-6758839786,2022-07-29,,11903,Customer Support
5099,Diya,Mehta,diya.mehta@outlook.com,+91-6372792730,2020-04-24,,4947,Inventory Executive
5100,Myra,Patel,myra.patel@yahoo.in,+91-7689869653,2021-02-15,,4562,Inventory Executive
5101,Ira,Yadav,ira.yadav@yahoo.in,+91-8131678737,2021-06-30,,11519,Store Manager
5102,Arjun,Yadav,arjun.yadav@outlook.com,+91-7289323470,2025-08-10,,6909,Assistant Manager
5103,Myra,Singh,myra.singh@outlook.com,+91-6229556217,2023-09-11,,1352,Visual Merchandiser
5104,Aadhya,Das,aadhya.das@yahoo.in,+91-8022769725,2025-05-29,,10705,Store Manager
5105,Vivaan,Iyer,vivaan.iyer@yahoo.in,+91-9972565262,2019-09-08,,6227,Assistant Manager
5106,Myra,Singh,myra.singh@gmail.com,+91-6349310259,2021-08-19,,10001,Assistant Manager
5107,Vihaan,Bose,vihaan.bose@outlook.com,+91-7496197988,2023-06-23,,635,Customer Support
5108,Aarav,Reddy,aarav.reddy@gmail.com,+91-8450460553,2018-04-19,,3981,Assistant Manager
5109,Ira,Chopra,ira.chopra@croma.in,+91-9741310786,2022-11-07,2023-05-09,70,Customer Support
5110,Ananya,Ghosh,ananya.ghosh@yahoo.in,+91-9472505926,2023-09-25,,2471,Cashier
5111,Ananya,Iyer,ananya.iyer@yahoo.in,+91-7931671297,2024-12-15,,2545,Sales Associate
5112,Diya,Chopra,diya.chopra@yahoo.in,+91-7144232010,2021-09-02,,975,Store Manager
5113,Vivaan,Gowda,vivaan.gowda@croma.in,+91-6580045409,2020-02-17,,2763,Customer Support
5114,Sara,Verma,sara.verma@yahoo.in,+91-7528781117,2018-09-03,,5211,Store Manager
5115,Shaurya,Das,shaurya.das@outlook.com,+91-6402425191,2020-06-10,,6682,Visual Merchandiser
5116,Aisha,Mehta,aisha.mehta@outlook.com,+91-9821113580,2024-06-24,,8980,Customer Support
5117,Vihaan,Shetty,vihaan.shetty@croma.in,+91-7644968306,2019-03-05,,5255,Inventory Executive
5118,Kiara,Gupta,kiara.gupta@yahoo.in,+91-8446054140,2020-12-31,,8346,Store Manager
5119,Vihaan,Patel,vihaan.patel@yahoo.in,+91-8943593499,2022-05-20,,7872,Visual Merchandiser
5120,Aditya,Ghosh,aditya.ghosh@croma.in,+91-6581907497,2023-01-26,,445,Inventory Executive
5121,Kiara,Shetty,kiara.shetty@gmail.com,+91-6188883280,2025-03-26,,2973,Store Manager
5122,Ananya,Verma,ananya.verma@outlook.com,+91-8778021450,2024-07-24,,221,Cashier
5123,Shaurya,Verma,shaurya.verma@gmail.com,+91-8748193158,2019-02-27,,2797,Assistant Manager
5124,Arjun,Ghosh,arjun.ghosh@gmail.com,+91-6261614589,2023-11-23,,11989,Sales Associate
5125,Aditya,Mehta,aditya.mehta@yahoo.in,+91-7931217518,2024-02-13,,11593,Assistant Manager
5126,Kiara,Nair,kiara.nair@gmail.com,+91-6170293080,2018-01-16,,8238,Visual Merchandiser
5127,Vihaan,Sharma,vihaan.sharma@gmail.com,+91-7840891936,2023-07-24,,1589,Cashier
5128,Aarav,Verma,aarav.verma@croma.in,+91-6077710513,2024-05-14,,3156,Assistant Manager
5129,Aditya,Reddy,aditya.reddy@outlook.com,+91-9942578438,2020-11-03,,5000,Assistant Manager
5130,Diya,Khan,diya.khan@croma.in,+91-6538207832,2023-08-04,,7107,Customer Support
5131,Sara,Sharma,sara.sharma@gmail.com,+91-9258760579,2019-10-30,,10331,Cashier
5132,Kiara,Gupta,kiara.gupta@outlook.com,+91-9232884616,2025-08-05,,11957,Visual Merchandiser
5133,Aadhya,Das,aadhya.das@gmail.com,+91-7246404701,2024-02-23,,664,Inventory Executive
5134,Aarav,Sharma,aarav.sharma@gmail.com,+91-9135431916,2018-11-21,,6842,Customer Support
5135,Ishaan,Yadav,ishaan.yadav@gmail.com,+91-6865606592,2019-09-13,,32,Inventory Executive
5136,Krishna,Kulkarni,krishna.kulkarni@croma.in,+91-9893425180,2022-10-17,,8432,Customer Support
5137,Pari,Das,pari.das@gmail.com,+91-8540613798,2022-06-01,,3384,Store Manager
5138,Sai,Reddy,sai.reddy@yahoo.in,+91-8303178615,2025-02-14,,5657,Sales Associate
5139,Sai,Bose,sai.bose@outlook.com,+91-9307151112,2020-08-05,,4419,Cashier
5140,Rudra,Chopra,rudra.chopra@croma.in,+91-9832085007,2023-02-21,,10776,Customer Support
5141,Vivaan,Iyer,vivaan.iyer@gmail.com,+91-7213439970,2020-07-20,,2990,Store Manager
5142,Aarav,Gupta,aarav.gupta@outlook.com,+91-7362627967,2018-01-26,,974,Sales Associate
5143,Krishna,Gowda,krishna.gowda@gmail.com,+91-9283786776,2024-04-15,,1289,Assistant Manager
5144,Sara,Gupta,sara.gupta@gmail.com,+91-7661217072,2018-09-05,,10332,Visual Merchandiser
5145,Aditya,Das,aditya.das@yahoo.in,+91-8630275892,2021-06-15,,9132,Assistant Manager
5146,Sai,Gupta,sai.gupta@outlook.com,+91-6487297781,2022-01-04,2024-12-25,873,Store Manager
5147,Anika,Verma,anika.verma@yahoo.in,+91-9501324093,2023-02-11,2024-10-18,3942,Visual Merchandiser
5148,Aarav,Das,aarav.das@croma.in,+91-6881612017,2024-10-22,,11636,Inventory Executive
5149,Ishaan,Nair,ishaan.nair@croma.in,+91-6691667356,2019-10-14,,1302,Assistant Manager
5150,Anika,Nair,anika.nair@gmail.com,+91-9953527701,2024-04-16,,6841,Customer Support
5151,Aadhya,Verma,aadhya.verma@yahoo.in,+91-8048756153,2019-05-26,,6343,Store Manager
5152,Vivaan,Sharma,vivaan.sharma@outlook.com,+91-6876296849,2018-07-07,,800,Sales Associate
5153,Krishna,Mishra,krishna.mishra@croma.in,+91-8402817080,2021-09-28,,2936,Inventory Executive
5154,Anika,Reddy,anika.reddy@yahoo.in,+91-9150115991,2025-05-07,2025-05-28,10503,Inventory Executive
5155,Myra,Gowda,myra.gowda@yahoo.in,+91-7506291629,2022-07-06,,4976,Cashier
5156,Ira,Yadav,ira.yadav@croma.in,+91-9352409538,2019-03-06,,6106,Sales Associate
5157,Shaurya,Gowda,shaurya.gowda@outlook.com,+91-9224966152,2020-06-08,,5760,Cashier
5158,Aadhya,Mehta,aadhya.mehta@croma.in,+91-6523546870,2020-12-15,,9167,Customer Support
5159,Diya,Verma,diya.verma@outlook.com,+91-8968861006,2023-10-12,,5625,Inventory Executive
5160,Vihaan,Shetty,vihaan.shetty@outlook.com,+91-6393850510,2022-07-27,,6013,Store Manager
5161,Vivaan,Khan,vivaan.khan@croma.in,+91-8943780062,2023-08-12,,5245,Store Manager
5162,Vivaan,Bose,vivaan.bose@yahoo.in,+91-6005425817,2020-09-11,,4358,Inventory Executive
5163,Aadhya,Sharma,aadhya.sharma@yahoo.in,+91-8755794680,2025-01-05,2025-03-01,2811,Visual Merchandiser
5164,Sai,Kulkarni,sai.kulkarni@gmail.com,+91-8838447848,2024-03-13,,6701,Store Manager
5165,Sai,Yadav,sai.yadav@croma.in,+91-9686688711,2022-08-14,,6652,Store Manager
5166,Diya,Singh,diya.singh@gmail.com,+91-9196838792,2021-08-10,,1110,Visual Merchandiser
5167,Aadhya,Mishra,aadhya.mishra@yahoo.in,+91-8056820932,2022-11-06,,9218,Assistant Manager
5168,Pari,Mehta,pari.mehta@outlook.com,+91-6906325519,2018-04-17,,6164,Sales Associate
5169,Ira,Bose,ira.bose@yahoo.in,+91-6634858857,2018-04-01,,2949,Store Manager
5170,Aisha,Kulkarni,aisha.kulkarni@yahoo.in,+91-7454817346,2022-05-28,,10393,Sales Associate
5171,Vihaan,Gupta,vihaan.gupta@outlook.com,+91-6355171357,2024-01-05,,2687,Assistant Manager
5172,Aarav,Shetty,aarav.shetty@outlook.com,+91-6965035569,2018-05-26,,8483,Cashier
5173,Kiara,Gupta,kiara.gupta@yahoo.in,+91-6717914199,2023-05-25,,10072,Cashier
5174,Sara,Das,sara.das@gmail.com,+91-7263684624,2022-11-18,,5322,Customer Support
5175,Sara,Chopra,sara.chopra@croma.in,+91-8486741426,2024-04-28,,3665,Store Manager
5176,Arjun,Mehta,arjun.mehta@outlook.com,+91-8258462263,2025-06-06,,3703,Inventory Executive
5177,Ira,Singh,ira.singh@outlook.com,+91-9652874442,2025-04-27,,6686,Inventory Executive
5178,Rudra,Nair,rudra.nair@croma.in,+91-7376348318,2021-11-18,,8916,Assistant Manager
5179,Shaurya,Mehta,shaurya.mehta@yahoo.in,+91-6322334097,2025-03-22,,7302,Inventory Executive
5180,Anika,Das,anika.das@gmail.com,+91-7637342189,2024-07-27,,8305,Inventory Executive
5181,Aisha,Kulkarni,aisha.kulkarni@yahoo.in,+91-6865835005,2019-05-16,,4856,Visual Merchandiser
5182,Ananya,Gowda,ananya.gowda@outlook.com,+91-7003422158,2022-12-15,,10412,Store Manager
5183,Sai,Shetty,sai.shetty@gmail.com,+91-8292911092,2025-01-24,,5619,Visual Merchandiser
5184,Ira,Reddy,ira.reddy@croma.in,+91-9780899496,2021-01-02,,10787,Store Manager
5185,Kiara,Khan,kiara.khan@outlook.com,+91-9642054455,2022-07-26,,9630,Store Manager
5186,Aadhya,Nair,aadhya.nair@outlook.com,+91-6576972595,2019-11-09,,888,Visual Merchandiser
